status_id,status_message,link_name,status_type,"status,_link",status_published,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
7331091005_10154110000000282,"""Kyrie Irving is drawing interest from multiple teams, according to reports. (reportedly)""","""Kyrie Irving update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000282,2016-06-02 12:12:00,33495,46139,18538,1495,30339,38102,14846,37306
7331091005_10154110000000283,"""Chris Paul opts out of his contract, testing free agency this summer. (via NBA TV)""","""Chris Paul update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000283,2016-06-02 12:18:00,5637,32031,22190,12399,23088,48402,11059,33361
7331091005_10154110000000284,"""Ben Simmons suffers an injury ahead of the playoffs, sources say. (via NBA TV)""","""Ben Simmons update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000284,"June 02, 2016 21:52",31251,37678,23611,35123,21036,12997,24174,48841
7331091005_10154110000000285,"""Kevin Durant leads his team to a huge comeback win, silencing critics. (sources say)""","""Kevin Durant update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000285,2016-06-02 17:15:00,44280,47752,46600,46698,41931,31407,24274,44027
7331091005_10154110000000286,"""Stephen Curry opts out of his contract, testing free agency this summer. (via Twitter)""","""Stephen Curry update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000286,2016-06-02 03:04:00,18935,35306,3687,30007,44728,17367,791,49070
7331091005_10154110000000287,"""LeBron James will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""LeBron James update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000287,2016-06-01 22:21:00,36364,46111,761,5201,35654,12248,8753,1074
7331091005_10154110000000288,"""Stephen Curry leads his team to a huge comeback win, silencing critics. (via NBA TV)""","""Stephen Curry update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000288,"June 03, 2016 08:00",3718,27516,36655,48247,17630,8630,1779,46749
7331091005_10154110000000289,"""Kyrie Irving delivers a clutch performance in the final minutes. (sources say)""","""Kyrie Irving update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000289,"June 04, 2016 08:15",45991,45465,4032,48390,24871,41817,5196,47293
7331091005_10154110000000290,"""James Harden leads his team to a huge comeback win, silencing critics. (via Twitter)""","""James Harden update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000290,"June 01, 2016 22:30",32593,49515,14650,35246,43980,13806,13284,7445
7331091005_10154110000000291,"""Kawhi Leonard delivers a clutch performance in the final minutes. (via Twitter)""","""Kawhi Leonard update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000291,"June 02, 2016 22:48",11421,33408,8901,42363,19724,9668,21850,31268
7331091005_10154110000000292,"""Kawhi Leonard delivers a clutch performance in the final minutes. (sources say)""","""Kawhi Leonard update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000292,2016-06-04 04:08:00,32341,27574,35484,20141,10635,7593,48253,25539
7331091005_10154110000000293,"""Kawhi Leonard is drawing interest from multiple teams, according to reports. (reportedly)""","""Kawhi Leonard update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000293,2016-06-03 18:36:00,25106,18938,25731,6413,7494,548,34202,16800
7331091005_10154110000000294,"""Chris Paul makes franchise history with a record-breaking night. (reportedly)""","""Chris Paul update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000294,"June 03, 2016 09:00",38944,14548,44975,17215,44355,13310,12045,27298
7331091005_10154110000000295,"""LeBron James is drawing interest from multiple teams, according to reports. (reportedly)""","""LeBron James update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000295,"June 03, 2016 09:10",19451,33658,39178,9405,9127,39273,11089,25469
7331091005_10154110000000296,"""James Harden addresses rumors in a candid interview. (via Twitter)""","""James Harden update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000296,2016-06-04 05:04:00,17316,12743,30917,20381,37750,6820,25778,45050
7331091005_10154110000000297,"""Russell Westbrook is drawing interest from multiple teams, according to reports. (via ESPN)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000297,2016/06/04 00:21,27123,35110,27464,9191,7882,8220,40456,9744
7331091005_10154110000000298,"""Chris Paul opts out of his contract, testing free agency this summer. (reportedly)""","""Chris Paul update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000298,2016-06-02 08:50:00,36695,44479,8059,9404,38361,29443,3856,45412
7331091005_10154110000000299,"""Chris Paul opts out of his contract, testing free agency this summer. (sources say)""","""Chris Paul update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000299,2016-06-02 18:53:00,42548,5693,11375,47278,37852,35904,20699,23756
7331091005_10154110000000300,"""Chris Paul delivers a clutch performance in the final minutes. (via NBA TV)""","""Chris Paul update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000300,2016/06/03 00:00,27696,37972,20583,41555,23255,11793,18910,44306
7331091005_10154110000000301,"""Chris Paul makes franchise history with a record-breaking night. (via ESPN)""","""Chris Paul update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000301,2016-06-02 19:07:00,1933,4299,45445,46003,24446,43546,10163,8015
7331091005_10154110000000302,"""Kevin Durant is drawing interest from multiple teams, according to reports. (reportedly)""","""Kevin Durant update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000302,"June 03, 2016 00:16",30074,1473,4607,16252,21957,15303,26802,11402
7331091005_10154110000000303,"""Kawhi Leonard just dropped a triple-double, and the crowd went crazy. (via Twitter)""","""Kawhi Leonard update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000303,"June 02, 2016 04:12",26341,17357,41348,25373,2029,44803,5223,46324
7331091005_10154110000000304,"""Ben Simmons opts out of his contract, testing free agency this summer. (via Twitter)""","""Ben Simmons update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000304,2016/06/02 19:28,22345,32296,47755,9928,23957,28657,34295,43938
7331091005_10154110000000305,"""Kevin Durant opts out of his contract, testing free agency this summer. (via Twitter)""","""Kevin Durant update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000305,"June 03, 2016 10:50",25927,22912,26126,49946,20825,3606,7086,43981
7331091005_10154110000000306,"""Stephen Curry leads his team to a huge comeback win, silencing critics. (via ESPN)""","""Stephen Curry update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000306,2016/06/03 11:00,32001,37417,39664,32031,35080,36119,24573,10799
7331091005_10154110000000307,"""Ben Simmons is drawing interest from multiple teams, according to reports. (sources say)""","""Ben Simmons update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000307,2016/06/02 14:42,14705,7356,4798,27590,43939,1314,11963,37412
7331091005_10154110000000308,"""Chris Paul was traded last night, and fans are still reacting. (via Twitter)""","""Chris Paul update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000308,"June 04, 2016 07:52",18682,20273,20636,47887,21174,19737,3742,42833
7331091005_10154110000000309,"""Kawhi Leonard delivers a clutch performance in the final minutes. (sources say)""","""Kawhi Leonard update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000309,"June 02, 2016 14:54",21909,3298,2780,26233,15374,23025,45425,5227
7331091005_10154110000000310,"""Chris Paul is drawing interest from multiple teams, according to reports. (reportedly)""","""Chris Paul update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000310,2016/06/03 16:50,35303,12742,23754,9365,48934,32901,42126,13255
7331091005_10154110000000311,"""LeBron James suffers an injury ahead of the playoffs, sources say. (via ESPN)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000311,"June 03, 2016 11:50",2445,280,42571,17107,42207,21737,24748,276
7331091005_10154110000000312,"""Kyrie Irving opts out of his contract, testing free agency this summer. (sources say)""","""Kyrie Irving update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000312,2016/06/01 23:36,22904,43602,15662,38550,40746,36394,49583,23012
7331091005_10154110000000313,"""Russell Westbrook is drawing interest from multiple teams, according to reports. (via NBA TV)""","""Russell Westbrook update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000313,2016/06/03 06:57,16556,46530,24423,33335,15872,48064,45430,15779
7331091005_10154110000000314,"""Derrick Rose makes franchise history with a record-breaking night. (via ESPN)""","""Derrick Rose update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000314,"June 03, 2016 12:20",19324,13947,43716,24182,44150,31583,9505,47637
7331091005_10154110000000315,"""Kyrie Irving opts out of his contract, testing free agency this summer. (sources say)""","""Kyrie Irving update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000315,2016/06/03 17:45,8861,29125,1509,46569,48386,13130,11106,3184
7331091005_10154110000000316,"""LeBron James makes franchise history with a record-breaking night. (via Twitter)""","""LeBron James update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000316,2016/06/02 20:52,9244,47896,46992,15524,18874,40846,7474,39980
7331091005_10154110000000317,"""Kyrie Irving leads his team to a huge comeback win, silencing critics. (sources say)""","""Kyrie Irving update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000317,2016/06/04 15:15,7311,44039,46970,23975,6697,33761,21329,42772
7331091005_10154110000000318,"""Chris Paul addresses rumors in a candid interview. (via Twitter)""","""Chris Paul update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000318,2016-06-02 15:48:00,28975,39407,24588,9253,23924,31451,47787,13943
7331091005_10154110000000319,"""Chris Paul is drawing interest from multiple teams, according to reports. (via ESPN)""","""Chris Paul update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000000319,2016-06-02 21:13:00,40743,32696,37123,32669,3284,47317,23605,45328
7331091005_10154110000000320,"""Derrick Rose leads his team to a huge comeback win, silencing critics. (via Twitter)""","""Derrick Rose update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000000320,"June 03, 2016 02:40",46392,45871,46354,6087,21828,6853,33318,45230
7331091005_10154110000000321,"""Kawhi Leonard will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""Kawhi Leonard update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000321,2016/06/03 08:09,3058,26016,25518,31804,15324,46259,27104,20260
7331091005_10154110000000322,"""Chris Paul will likely be the No. 1 pick of the NBA Draft, but who should it be? (reportedly)""","""Chris Paul update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000322,"June 03, 2016 02:56",24016,8752,20075,23504,4582,13427,1280,817
7331091005_10154110000000323,"""Russell Westbrook was traded last night, and fans are still reacting. (reportedly)""","""Russell Westbrook update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000000323,2016/06/04 11:22,19890,31664,23929,46264,40156,42372,16761,42919
7331091005_10154110000000324,"""Kyrie Irving will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""Kyrie Irving update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000000324,2016/06/03 03:12,2351,2520,21739,38058,22641,47850,37420,5063
7331091005_10154110000000325,"""Stephen Curry will likely be the No. 1 pick of the NBA Draft, but who should it be? (via ESPN)""","""Stephen Curry update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000325,2016-06-04 17:15:00,39821,38735,15762,37954,12408,37746,25123,15316
7331091005_10154110000000326,"""James Harden delivers a clutch performance in the final minutes. (via ESPN)""","""James Harden update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000000326,"June 02, 2016 05:44",1138,47676,5434,39889,6605,15856,24041,43196
